event_number	ed_code	ed_english_name	ed_french_name	province_name_english	province_name_french	ed_rejected_ballot_count	ed_valid_vote_count	ed_electors_on_list_count	total_poll_count	advance_poll_count	mobile_poll_count	svr_group1_ballot_count	svr_group2_ballot_count	svr_total_ballot_count	population_cnt	census_year	judicial_recount_indictator	majority_count	majority_percentage	voter_participation_percentage	elected_first_name	elected_middle_name	elected_last_name	elected_party_english_name	elected_party_french_name	event_english_name	event_french_name	returning_officer
3600	ED35-086	Thunder Bay--Atikokan	Thunder Bay--Atikokan	Ontario	Ontario	377	33489	56257	168	9	0	87	393	480	76922	1991	N	6170	18.4	60.2	Stan		Dromisky	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Thompson McCuaig                       
3600	ED35-087	Thunder Bay--Nipigon	Thunder Bay--Nipigon	Ontario	Ontario	351	32305	55725	180	16	0	115	379	494	81625	1991	N	10040	31.1	58.6	Joe		Comuzzi	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Paul Deighton                      
3600	ED35-088	Timiskaming--Cochrane	Timiskaming--Cochrane	Ontario	Ontario	295	34630	55438	178	14	2	106	228	334	76745	1991	N	15694	45.3	63	Ben		Serré	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Rolly Forget                        
3600	ED35-089	Timmins--James Bay	Timmins--Baie James	Ontario	Ontario	220	33489	54632	172	7	3	71	246	317	78414	1991	N	4884	14.6	61.7	Réginald		Bélair	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Michelle Momy                          
3600	ED35-090	Toronto Centre--Rosedale	Toronto-Centre--Rosedale	Ontario	Ontario	423	46642	70234	198	9	1	143	526	669	105581	1991	N	13348	28.6	67	Bill		Graham	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Megan Armstrong                     
3600	ED35-091	Trinity--Spadina	Trinity--Spadina	Ontario	Ontario	410	40214	60583	196	8	3	109	204	313	101070	1991	N	1802	4.5	67.1	Tony		Ianno	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jo Ann Darnell                       
3600	ED35-092	Vaughan--King--Aurora	Vaughan--King--Aurora	Ontario	Ontario	414	52140	80099	222	10	1	37	116	153	103631	1991	N	24911	47.8	65.6	Maurizio		Bevilacqua	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Marilyn Iafrate                       
3600	ED35-093	Victoria--Haliburton	Victoria--Haliburton	Ontario	Ontario	225	53472	78908	238	12	5	60	373	433	100978	1991	N	1181	2.2	68.1	John		O'Reilly	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	William Somerton                      
3600	ED35-094	Waterloo--Wellington	Waterloo--Wellington	Ontario	Ontario	273	45535	72549	205	11	1	62	80	142	101770	1991	N	5896	12.9	63.1	Lynn		Myers	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Barbara Quickfall                     
3600	ED35-095	Wentworth--Burlington	Wentworth--Burlington	Ontario	Ontario	274	47026	68448	202	10	2	48	406	454	88661	1991	N	6103	13	69.1	John		Bryden	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Phyllis Morelli                       
3600	ED35-096	Whitby--Ajax	Whitby--Ajax	Ontario	Ontario	248	49383	74268	195	8	2	43	189	232	99844	1991	N	11574	23.4	66.8	Judi		Longfield	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Elizabeth Wiseman                       
3600	ED35-097	Willowdale	Willowdale	Ontario	Ontario	261	46728	69024	200	9	1	81	367	448	103468	1991	N	17268	37	68.1	Jim		Peterson	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Shirley Scaife                        
3600	ED35-098	Windsor--St. Clair	Windsor--St. Clair	Ontario	Ontario	339	41357	69987	210	9	3	64	369	433	103124	1991	N	2259	5.5	59.6	Shaughnessy		Cohen	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Donna Marcotte                      
3600	ED35-099	Windsor West	Windsor-Ouest	Ontario	Ontario	311	39632	72448	223	9	3	95	259	354	102282	1991	N	12466	31.5	55.1	Herb		Gray	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Thomas Toth                          
3600	ED35-100	York Centre	York-Centre	Ontario	Ontario	499	38666	61189	183	7	1	66	253	319	103889	1991	N	24246	62.7	64	Art		Eggleton	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Nina Cameron                       
3600	ED35-101	York North	York-Nord	Ontario	Ontario	221	50697	77315	231	10	6	67	273	340	99511	1991	N	9697	19.1	65.9	Karen		Kraft Sloan	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Alice Keenan                        
3600	ED35-102	York South--Weston	York-Sud--Weston	Ontario	Ontario	501	38116	56733	168	6	1	40	338	378	104201	1991	N	4431	11.6	68.1	John		Nunziata	No Affiliation	Aucune appartenance	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Shirley Rothery                       
3600	ED35-103	York West	York-Ouest	Ontario	Ontario	388	28870	47994	152	7	1	33	61	94	99230	1991	N	18401	63.7	61	Sergio		Marchi	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Gilbert Parrotta                      
3600	ED46-001	Brandon--Souris	Brandon--Souris	Manitoba	Manitoba	135	37138	55735	173	9	0	113	575	688	78263	1991	N	1333	3.6	66.9	Rick		Borotsik	Progressive Conservative	Progressiste-Conservateur	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Stewart Brandon                       
3600	ED46-002	Charleswood--Assiniboine	Charleswood--Assiniboine	Manitoba	Manitoba	262	37064	55236	161	6	2	153	267	420	77226	1991	N	7261	19.6	67.6	John		Harvard	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Aihlin Walker                        
3600	ED46-003	Churchill	Churchill	Manitoba	Manitoba	158	23358	46801	160	15	2	94	166	260	73486	1991	N	2764	11.8	50.2	Bev		Desjarlais	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Theresa McDonald                      
3600	ED46-004	Dauphin--Swan River	Dauphin--Swan River	Manitoba	Manitoba	122	35693	54752	196	15	8	54	178	232	76568	1991	N	4952	13.9	65.4	Inky		Mark	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Conrad Artibise                      
3600	ED46-005	Portage--Lisgar	Portage--Lisgar	Manitoba	Manitoba	149	33624	55706	194	10	4	63	138	201	79161	1991	N	1449	4.3	60.6	Jake	E.	Hoeppner	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	John Harrison                      
3600	ED46-006	Provencher	Provencher	Manitoba	Manitoba	170	36485	56442	184	10	3	40	223	263	79968	1991	N	1797	4.9	64.9	David		Iftody	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Wally Rempel                        
3600	ED46-007	Saint Boniface	Saint-Boniface	Manitoba	Manitoba	272	36995	56586	169	7	0	75	254	329	79716	1991	N	12285	33.2	65.9	Ronald	J.	Duhamel	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Raymonde Doyle                         
3600	ED46-008	Selkirk--Interlake	Selkirk--Interlake	Manitoba	Manitoba	258	38650	59422	198	15	4	54	176	230	78228	1991	Y	66	0.2	65.5	Howard		Hilstrom	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Lise Pinsonneault                  
3600	ED46-009	Winnipeg North Centre	Winnipeg-Centre-Nord	Manitoba	Manitoba	277	27181	47635	148	6	3	99	354	453	77423	1991	N	5862	21.6	57.6	Judy		Wasylycia-Leis	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Myroslaw Tracz                         
3600	ED46-010	Winnipeg Centre	Winnipeg-Centre	Manitoba	Manitoba	374	26847	47753	150	6	4	172	232	404	78504	1991	N	1084	4	57	Pat		Martin	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Beverley Barringer                     
3600	ED46-011	Winnipeg South	Winnipeg-Sud	Manitoba	Manitoba	252	37924	56670	165	7	2	80	314	394	76797	1991	N	11290	29.8	67.4	Reg		Alcock	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dianne Cooper                        
3600	ED46-012	Winnipeg South Centre	Winnipeg-Centre-Sud	Manitoba	Manitoba	299	35797	55600	169	7	2	135	497	632	77313	1991	N	14289	39.9	64.9	Lloyd		Axworthy	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Joanne Purvis                        
3600	ED46-013	Winnipeg North--St. Paul	Winnipeg-Nord--St. Paul	Manitoba	Manitoba	240	36083	55011	163	8	2	46	212	258	78417	1991	N	4037	11.2	66	Rey	D.	Pagtakhan	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Claudia Sarbit                        
3600	ED46-014	Winnipeg--Transcona	Winnipeg--Transcona	Manitoba	Manitoba	199	33104	55177	176	9	3	56	210	266	80872	1991	N	9535	28.8	60.4	Bill		Blaikie	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Mickey Ferguson                      
3600	ED47-001	Battlefords--Lloydminster	Battlefords--Lloydminster	Saskatchewan	Saskatchewan	91	30703	48692	168	12	2	83	197	280	74154	1991	N	4590	14.9	63.2	Gerry		Ritz	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Albert Blais                         
3600	ED47-002	Blackstrap	Blackstrap	Saskatchewan	Saskatchewan	138	36606	52395	172	12	2	63	251	314	71060	1991	N	3137	8.6	70.1	Allan		Kerpan	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Debby Reithmeier                    
3600	ED47-003	Churchill River	Rivière Churchill	Saskatchewan	Saskatchewan	105	21109	37059	151	12	2	156	89	245	56620	1991	N	538	2.5	57.2	Rick		Laliberte	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Anne Hryniuk                       
3600	ED47-004	Cypress Hills--Grasslands	Cypress Hills--Grasslands	Saskatchewan	Saskatchewan	105	33480	46900	153	11	0	47	417	464	70259	1991	N	9309	27.8	71.6	Lee		Morrison	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Shirley Nelson                        
3600	ED47-005	Palliser	Palliser	Saskatchewan	Saskatchewan	193	32849	49063	153	9	6	140	215	355	70396	1991	N	2963	9	67.3	Dick		Proctor	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Henri O'Reilly                      
3600	ED47-006	Prince Albert	Prince Albert	Saskatchewan	Saskatchewan	107	32868	51090	163	11	6	117	199	316	74882	1991	N	2090	6.4	64.5	Derrek		Konrad	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Nancy Kent                          
3600	ED47-007	Qu'Appelle	Qu'Appelle	Saskatchewan	Saskatchewan	143	28936	46276	157	9	5	100	105	205	71145	1991	N	4485	15.5	62.8	Lorne		Nystrom	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	James Jensen                        
3600	ED47-008	Regina--Lumsden--Lake Centre	Regina--Lumsden--Lake Centre	Saskatchewan	Saskatchewan	96	29980	45296	148	8	0	74	231	305	67594	1991	N	4335	14.5	66.4	John		Solomon	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Louise Holloway                      
3600	ED47-009	Saskatoon--Humboldt	Saskatoon--Humboldt	Saskatchewan	Saskatchewan	135	33921	52556	178	11	3	71	267	338	69377	1991	N	220	0.6	64.8	Jim		Pankiw	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Margaret Woods                         
3600	ED47-010	Saskatoon--Rosetown--Biggar	Saskatoon--Rosetown--Biggar	Saskatchewan	Saskatchewan	113	27666	46365	144	7	2	93	269	362	70753	1991	N	3084	11.1	59.9	Chris		Axworthy	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Irene McKenzie                      
3600	ED47-011	Souris--Moose Mountain	Souris--Moose Mountain	Saskatchewan	Saskatchewan	128	33351	49991	164	12	0	75	358	433	72240	1991	N	4655	14	67	Roy	H.	Bailey	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Michel Bauche                        
3600	ED47-012	Wanuskewin	Wanuskewin	Saskatchewan	Saskatchewan	112	32827	51635	161	8	8	52	282	334	73968	1991	N	4061	12.4	63.8	Maurice		Vellacott	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Les Widdifield                    
3600	ED47-013	Wascana	Wascana	Saskatchewan	Saskatchewan	136	33609	50941	162	12	1	79	255	334	70320	1991	N	4547	13.5	66.2	Ralph		Goodale	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Al Zabinsky                      
3600	ED47-014	Yorkton--Melville	Yorkton--Melville	Saskatchewan	Saskatchewan	116	34381	51547	184	16	0	61	166	227	76160	1991	N	8633	25.1	66.9	Garry		Breitkreuz	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Eugene Wiwchar                       
3600	ED48-001	Athabasca	Athabasca	Alberta	Alberta	72	26865	54504	165	11	4	70	195	265	80261	1991	N	6607	24.6	49.4	David		Chatters	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Doug Rice                          
3600	ED48-002	Calgary Centre	Calgary-Centre	Alberta	Alberta	206	49741	86259	255	11	5	161	444	605	117418	1991	N	3705	7.4	57.9	Eric	C.	Lowther	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Trudy Hughes                        
3600	ED48-003	Calgary East	Calgary-Est	Alberta	Alberta	175	29675	62338	183	7	1	94	165	259	98513	1991	N	6042	20.4	47.9	Deepak		Obhrai	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Eileen Thompson                      
3600	ED48-004	Calgary Northeast	Calgary-Nord-Est	Alberta	Alberta	88	35920	70789	204	8	1	75	333	408	102902	1991	N	10073	28	50.9	Art		Hanger	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Shannon Pitts                         
3600	ED48-005	Calgary--Nose Hill	Calgary--Nose Hill	Alberta	Alberta	102	49788	76891	225	10	1	70	497	567	95147	1991	N	13223	26.6	64.9	Diane		Ablonczy	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Ash Bhasin                        
3600	ED48-006	Calgary Southeast	Calgary-Sud-Est	Alberta	Alberta	79	44711	70327	202	9	0	87	401	488	88445	1991	N	14035	31.4	63.7	Jason		Kenney	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Cheryl Schuett                       
3600	ED48-007	Calgary Southwest	Calgary-Sud-Ouest	Alberta	Alberta	107	48131	72239	219	8	3	109	435	544	99987	1991	N	18206	37.8	66.8	Preston		Manning	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Melvin Hansen                        
3600	ED48-008	Calgary West	Calgary-Ouest	Alberta	Alberta	128	52704	81644	255	11	5	204	549	753	107444	1991	N	9601	18.2	64.7	Rob		Anders	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Catherine Wilson                        
3600	ED48-009	Crowfoot	Crowfoot	Alberta	Alberta	79	43088	67387	211	12	5	65	250	315	96600	1991	N	23910	55.5	64.1	Jack		Ramsay	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Joan Horner                        
3600	ED48-010	Edmonton East	Edmonton-Est	Alberta	Alberta	77	34716	67313	230	10	2	182	250	432	114091	1991	N	3470	10	51.7	Peter		Goldring	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Bill Mukanik                       
3600	ED48-011	Edmonton North	Edmonton-Nord	Alberta	Alberta	99	36394	65595	179	7	2	175	425	600	97448	1991	N	4304	11.8	55.6	Deborah		Grey	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Phyllis Basaraba                      
3600	ED48-012	Edmonton Southeast	Edmonton-Sud-Est	Alberta	Alberta	58	32068	57319	163	7	1	64	208	272	88341	1991	N	1450	4.5	56	David		Kilgour	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Connie Waters                        
3600	ED48-013	Edmonton Southwest	Edmonton-Sud-Ouest	Alberta	Alberta	67	44208	70689	212	8	3	64	484	548	94363	1991	N	7864	17.8	62.6	Ian		McClelland	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Patricia Collins                       
3600	ED48-014	Edmonton--Strathcona	Edmonton--Strathcona	Alberta	Alberta	101	49890	79680	251	11	9	117	423	540	111622	1991	N	2951	5.9	62.7	Rahim		Jaffer	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Lloyd Johnson                       
3600	ED48-015	Edmonton West	Edmonton-Ouest	Alberta	Alberta	130	40974	75514	227	9	5	136	396	532	110876	1991	N	1410	3.4	54.4	Anne		McLellan	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Don Williams                      
3600	ED48-016	Elk Island	Elk Island	Alberta	Alberta	73	43331	68992	221	13	4	121	267	388	93543	1991	N	17740	40.9	62.9	Ken		Epp	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Norman Ashdown                       
3600	ED48-017	Lakeland	Lakeland	Alberta	Alberta	97	39159	69339	223	12	11	201	245	446	102222	1991	N	16238	41.5	56.6	Leon		Benoit	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Paul Boisvert                      
3600	ED48-018	Lethbridge	Lethbridge	Alberta	Alberta	79	41106	69023	204	12	4	66	448	514	95970	1991	N	14941	36.3	59.7	Rick		Casson	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Arleen Albiez                        
3600	ED48-019	Macleod	Macleod	Alberta	Alberta	53	35614	63052	180	8	6	51	303	354	79837	1991	N	18670	52.4	56.6	N. Grant		Hill	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Grace Kirkey                        
3600	ED48-020	Medicine Hat	Medicine Hat	Alberta	Alberta	76	34778	65069	205	12	2	69	253	322	90209	1991	N	16682	48	53.6	Monte		Solberg	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Frank Tarnoczi                      
3600	ED48-021	Peace River	Peace River	Alberta	Alberta	77	37922	70838	245	17	6	69	253	322	106962	1991	N	15110	39.8	53.6	Charlie		Penson	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	F. Howis                         
3600	ED48-022	Red Deer	Red Deer	Alberta	Alberta	69	41860	73001	230	13	4	100	341	441	103400	1991	N	22056	52.7	57.4	Bob		Mills	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Glenda Molgat                        
3600	ED48-023	St. Albert	St. Albert	Alberta	Alberta	58	43977	71184	211	12	4	86	242	328	95605	1991	N	11732	26.7	61.9	John		Williams	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Alice Killam                        
3600	ED48-024	Wetaskiwin	Wetaskiwin	Alberta	Alberta	78	40091	65818	213	13	3	103	154	257	94710	1991	N	20751	51.8	61	Dale		Johnston	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Ralph Scarlett                      
3600	ED48-025	Wild Rose	Wild Rose	Alberta	Alberta	88	44789	74214	226	10	4	61	336	397	90276	1991	N	20063	44.8	60.5	Myron		Thompson	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Edwin Eggerer                       
3600	ED48-026	Yellowhead	Yellowhead	Alberta	Alberta	112	35420	62395	205	17	4	58	116	174	89361	1991	N	16642	47	56.9	Cliff		Breitkreuz	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Alan Clark                         
3600	ED59-001	Burnaby--Douglas	Burnaby--Douglas	British Columbia	Colombie-Britannique	203	44238	65305	208	10	3	75	264	339	103220	1991	N	7315	16.5	68.1	Svend	J.	Robinson	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	James Pavich                        
3600	ED59-002	Cariboo--Chilcotin	Cariboo--Chilcotin	British Columbia	Colombie-Britannique	138	31321	51593	180	9	1	60	245	305	74801	1991	N	9515	30.4	61	Philip		Mayfield	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Elizabeth Robertson                     
3600	ED59-003	Delta--South Richmond	Delta--South Richmond	British Columbia	Colombie-Britannique	176	51384	74995	224	10	2	65	301	366	114284	1991	N	4820	9.4	68.8	John		Cummins	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Ruth Little                        
3600	ED59-004	Dewdney--Alouette	Dewdney--Alouette	British Columbia	Colombie-Britannique	132	43266	68878	205	9	3	70	309	379	95893	1991	N	9585	22.2	63	Grant		McNally	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Lucille Sloan                         
3600	ED59-005	Esquimalt--Juan de Fuca	Esquimalt--Juan de Fuca	British Columbia	Colombie-Britannique	150	46905	72411	208	10	0	340	411	751	98661	1991	N	8092	17.3	65	Keith		Martin	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	John Mackenzie                     
3600	ED59-006	Fraser Valley	Fraser Valley	British Columbia	Colombie-Britannique	182	52666	78853	242	13	8	166	456	622	101795	1991	N	21532	40.9	67	Chuck		Strahl	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Jorgen Munck                         
3600	ED59-007	Kamloops	Kamloops	British Columbia	Colombie-Britannique	126	44746	66657	205	11	3	84	449	533	87144	1991	N	1894	4.2	67.3	Nelson	A.	Riis	N.D.P.	N.P.D.	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Alan Knight                        
3600	ED59-008	Kelowna	Kelowna	British Columbia	Colombie-Britannique	123	50479	80568	238	11	6	103	573	676	96188	1991	N	13940	27.6	62.8	Werner		Schmidt	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Linda Christiansen                  
3600	ED59-009	Kootenay--Columbia	Kootenay--Columbia	British Columbia	Colombie-Britannique	131	36158	55916	191	13	4	83	298	381	78621	1991	N	16014	44.3	64.9	Jim		Abbott	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Leanne Blackmore                     
3600	ED59-010	Langley--Abbotsford	Langley--Abbotsford	British Columbia	Colombie-Britannique	151	51051	76113	226	7	2	75	304	379	101091	1991	N	18931	37.1	67.3	Randy		White	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Shirley Joy                           
3600	ED59-011	Nanaimo--Alberni	Nanaimo--Alberni	British Columbia	Colombie-Britannique	181	50278	75168	226	11	4	80	650	730	93200	1991	N	13907	27.7	67.1	Bill		Gilmour	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Joanne Melling                       
3600	ED59-012	Nanaimo--Cowichan	Nanaimo--Cowichan	British Columbia	Colombie-Britannique	206	50463	77704	224	12	4	66	588	654	100652	1991	N	9573	19	65.2	Reed		Elley	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Deborah Walker-Morel                  
3600	ED59-013	New Westminster--Coquitlam--Burnaby	New Westminster--Coquitlam--Burnaby	British Columbia	Colombie-Britannique	210	46166	70864	217	9	0	81	379	460	100650	1991	N	1848	4	65.4	Paul		Forseth	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Maureen McCulloch                     
3600	ED59-014	Okanagan--Shuswap	Okanagan--Shuswap	British Columbia	Colombie-Britannique	147	46965	70258	199	13	5	63	593	656	88188	1991	N	13367	28.5	67.1	Darrel		Stinson	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Joy Lett                          
3600	ED59-015	North Vancouver	North Vancouver	British Columbia	Colombie-Britannique	167	55408	77366	227	10	1	71	615	686	114130	1991	N	8269	14.9	71.8	Ted		White	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Geoff Thorpe                        
3600	ED59-016	Okanagan--Coquihalla	Okanagan--Coquihalla	British Columbia	Colombie-Britannique	159	46303	71410	233	13	5	69	463	532	87911	1991	N	12329	26.6	65.1	Jim		Hart	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	William Genereux                      
3600	ED59-017	Port Moody--Coquitlam	Port Moody--Coquitlam	British Columbia	Colombie-Britannique	192	53005	80027	234	12	2	40	307	347	102041	1991	N	7477	14.1	66.5	Sharon		Hayes	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Dianna Brown                         
3600	ED59-018	Prince George--Bulkley Valley	Prince George--Bulkley Valley	British Columbia	Colombie-Britannique	119	32247	55808	190	10	0	55	306	361	86786	1991	N	10435	32.4	58	Dick		Harris	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Cliff Dezell                        
3600	ED59-019	Prince George--Peace River	Prince George--Peace River	British Columbia	Colombie-Britannique	105	33282	58015	190	13	3	75	220	295	89740	1991	N	16587	49.8	57.5	Jay		Hill	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Holly Tryon                         
3600	ED59-020	Richmond	Richmond	British Columbia	Colombie-Britannique	210	41462	64218	200	9	2	66	383	449	101774	1991	N	3253	7.8	64.9	Raymond		Chan	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Alma McDonald                      
3600	ED59-021	Saanich--Gulf Islands	Saanich--Gulf Islands	British Columbia	Colombie-Britannique	181	56368	76153	227	10	3	153	752	905	99877	1991	N	6533	11.6	74.3	Gary		Lunn	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Allan Scott                         
3600	ED59-022	Skeena	Skeena	British Columbia	Colombie-Britannique	150	31643	49944	175	14	3	71	363	434	80172	1991	N	3539	11.2	63.7	Mike		Scott	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Bruce Forward                       
3600	ED59-023	South Surrey--White Rock--Langley	South Surrey--White Rock--Langley	British Columbia	Colombie-Britannique	104	45819	64351	205	8	5	64	454	518	85079	1991	N	11331	24.7	71.4	Val		Meredith	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Patrick Lucier                        
3600	ED59-024	Surrey Central	Surrey-Centre	British Columbia	Colombie-Britannique	368	50359	82322	259	10	1	52	257	309	112682	1991	N	2866	5.7	61.6	Gurmant		Grewal	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Barkat Bal                           
3600	ED59-025	Surrey North	Surrey-Nord	British Columbia	Colombie-Britannique	234	34523	56970	177	8	3	63	342	405	89042	1991	N	6435	18.6	61	Chuck		Cadman	Reform	Réforme	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Arnold Silzer                        
3600	ED59-026	Vancouver Centre	Vancouver-Centre	British Columbia	Colombie-Britannique	272	51218	79563	272	11	3	103	479	582	102634	1991	N	9311	18.2	64.7	Hedy		Fry	Liberal	Libéral	Thirty-sixth General Election 1997	Trente-sixième élection générale 1997	Donna Celle                         
